sr_no,movie_id,movie_name,year,genre,overview,director,cast,language
100,tt28540171,Welcome to the Jungle,2024," Action, Adventure, Comedy, Crime",Police officers Jay Bakshi and Sandhya have been given task to track down notorious criminal Raj Solanki. Things take an unexpected turn when JaY finds out that Raj plays a significant role in his life.,Ahmed Khan,"Akshay Kumar, Sanjay Dutt, Disha Patani, Jacqueline Fernandez",hindi
101,tt6148156,Vikram Vedha,2017,"Action, Crime, Drama","Vikram, a no-nonsense police officer, accompanied by Simon, his partner, is on the hunt to capture Vedha, a smuggler and a murderer. Vedha tries to change Vikram's life, which leads to a conflict.","Gayatri, Pushkar, Gowtham Selvaraj","Madhavan, Vijay Sethupathi, Shraddha Srinath, Kathir",hindi
102,tt0169102,Lagaan: Once Upon a Time in India,2001,"Drama, Musical, Sport",The people of a small village in Victorian India stake their future on a game of cricket against their ruthless British rulers.,Ashutosh Gowariker,"Aamir Khan, Raghubir Yadav, Gracy Singh, Rachel Shelley",hindi
103,tt28282716,Trial Period,2023,"Comedy, Drama",A working single mother's world turns upside down when her inquisitive son demands a new papa on a 30-day 'Trial Period'.,Aleya Sen,"Genelia Deshmukh, Manav Kaul, Shakti Kapoor, Sheeba Chaddha",hindi
104,tt18413766,Kathal: A Jackfruit Mystery,2023,"Comedy, Crime, Drama",A local politician whose prized jackfruits go missing and a young police officer who is adamant to solve this bizarre case to prove herself.,Yashowardhan Mishra,"Sanya Malhotra, Joshi Anantvijay, Vijay Raaz, Rajpal Naurang Yadav",hindi
105,tt10280296,Sardar Udham,2021,"Biography, Crime, Drama","A biopic detailing the 2 decades that Punjabi Sikh revolutionary, Udham Singh, spent planning the assassination of the man responsible for the Jallianwala Bagh massacre.",Shoojit Sircar,"Vicky Kaushal, Shaun Scott, Stephen Hogan, Amol Parashar",hindi
106,tt3679040,Kisi Ka Bhai Kisi Ki Jaan,2023,"Action, Comedy, Drama","The eldest brother refuses to marry since he believes it may create disharmony in his big family. His brothers, who've already found partners, come together to find a match for him.",Farhad Samji,"Salman Khan, Pooja Hegde, Venkatesh Daggubati, Jagapathi Babu",hindi
107,tt15134398,King of Kotha,2023,"Action, Drama, Thriller","In a crime-infested town, Kannan bhai and his gang are the reigning powers. To combat this reign and seek revenge, Inspector Shahul tactfully plots the return of the 'King', leading to a transformative turn of events.",Abhilash Joshiy,"Dulquer Salmaan, Aishwarya Lekshmi, Soubin Shahir, Ritika Singh",hindi
108,tt2016894,Ek Tha Tiger,2012,"Action, Adventure, Romance",India's top spy Tiger and his love Zoya battle the dark world of intelligence and espionage that forbids its soldiers from loving the enemy.,"Mathur Goswami, Kabir Khan","Salman Khan, Katrina Kaif, Girish Karnad, Roshan Seth",hindi
109,tt13130760,HIT: The First Case,2022,"Action, Crime, Drama","Vikram is a 32-year-old cop. While he is battling with his own traumatic past, the stakes get high when a girl called Preethi mysteriously disappears in Hyderabad and Vikram has to solve the case at any cost.",Sailesh Kolanu,"Rajkummar Rao, Sanya Malhotra, Akhil Iyer, Jatin Goswami",hindi
110,tt11976134,Singham Again,2024,Drama,Plot under wraps.,Rohit Shetty,"Kareena Kapoor, Deepika Padukone, Akshay Kumar, Ranveer Singh",hindi
111,tt2555736,The Second Best Exotic Marigold Hotel,2015,"Comedy, Drama, Romance","As the Best Exotic Marigold Hotel has only a single remaining vacancy, posing a rooming predicament for two fresh arrivals, Sonny Kapoor (Dev Patel) pursues his expansionist dream of opening a second hotel.",John Madden,"Judi Dench, Maggie Smith, Bill Nighy, Dev Patel",hindi
112,tt0112870,Dilwale Dulhania Le Jayenge,1995,"Drama, Romance","When Raj meets Simran in Europe, it isn't love at first sight but when Simran moves to India for an arranged marriage, love makes its presence felt.",Aditya Chopra,"Shah Rukh Khan, Kajol, Amrish Puri, Farida Jalal",hindi
113,tt28259207,Kill,2024,"Action, Adventure, Drama",Follows a passenger on a train to New Delhi. The train soon becomes a combat battleground as a pair of commandos face an army of invading bandits.,Nikhil Nagesh Bhat,"Lakshya, Raghav Juyal, Tanya Maniktala, Abhishek Chauhan",hindi
114,tt7700730,October,2018,"Drama, Romance",A group of interns are going through the usual grind when suddenly an accident changes their lives. The protagonist can't get let go of it and becomes obsessed with it. What does it all lead to? Is it love or something else?,"Shoojit Sircar, Kuran Dhillon","Varun Dhawan, Banita Sandhu, Gitanjali Rao, Sahil Vedoliyaa",hindi
115,tt15600222,An Action Hero,2022,"Action, Comedy, Crime","Youth Icon. Superstar. Action Hero. At the age of just 30, Maanav was at the peak of his career when he got caught up in an accident while filming in Haryana. Maanav, who was once a household name, is now living in hiding.",Anirudh Iyer,"Ayushmann Khurrana, Jaideep Ahlawat, Neeraj Madhav, Gautam Joglekar",hindi
116,tt23554840,The Vaccine War,2023,"Drama, Thriller","Based on India's battle against Covid-19, and the efforts the medical department took to overcome the global crisis.",Vivek Agnihotri,"Nivedita Bhattacharya, Anupam Kher, Girija Oak, Nana Patekar",hindi
117,tt1093370,Jab We Met,2007,"Comedy, Drama, Romance",A depressed wealthy businessman finds his life changing after he meets a spunky and care-free young woman.,Imtiaz Ali,"Shahid Kapoor, Kareena Kapoor, Tarun Arora, Dara Singh Randhawa",hindi
118,tt7838252,K.G.F: Chapter 1,2018,"Action, Crime, Drama","In the 1970s, a gangster named Rocky goes undercover as a slave to assassinate the owner of a notorious gold mine known as the K.G.F.",Prashanth Neel,"Yash, Srinidhi Shetty, Ramachandra Raju, Archana Jois",hindi
119,tt10895576,Mimi,2021,"Comedy, Drama",Mimi is introduced by Bhanu to an American couple as a surrogate in exchange for Rs 2 million. She decides to have the baby even when they change their mind and tells her parent that Bhanu is the father.,"Rajesh Bhatia, Laxman Utekar","Kriti Sanon, Evelyn Edwards, Pankaj Tripathi, Sai Tamhankar",hindi
120,tt15832148,Afwaah,2023,"Drama, Thriller",An advertising professional and a political heiress whose lives are upended by a viral social media rumour.,Sudhir Mishra,"Nawazuddin Siddiqui, T.J. Bhanu, Bhumi Pednekar, Eisha Chopra",hindi
121,tt13130308,Godfather,2022,"Action, Crime, Drama","After the death of a political leader, a mysterious man steps in to ascend the throne.",Mohan Raja,"Chiranjeevi, Salman Khan, Nayanthara, Satyadev Kancharana",hindi
122,tt8011276,Laila Majnu,2018,"Drama, Romance","Taking the leap out of the classic folklore, the story is set in today's time in Kashmir where Laila Majnu have problems relevant to the youth of today. While dealing with their feuding families a passionate love story unravels.",Sajid Ali,"Avinash Tiwary, Tripti Dimri, Sahiba Bali, Sumit Kaul, Abrar Qazi",hindi
123,tt1166100,Ghajini,2008,"Action, Drama, Mystery",A short-term memory loss patient goes on a killing spree in order to avenge the death of his ladylove.,A.R. Murugadoss,"Aamir Khan, Asin Thottumkal, Jiah Khan, Aamir Naik",hindi
124,tt5997666,Jab Harry Met Sejal,2017,"Comedy, Drama, Romance",A depressed middle-aged tour guide who lives in his own bubble gets another chance to experience and face reality through a chirpy girl.,Imtiaz Ali,"Shah Rukh Khan, Anushka Sharma, Bj̦rn Freiberg, Bruce Huther",hindi
125,tt2082197,Barfi!,2012,"Comedy, Drama, Romance",Three young people learn that love can neither be defined nor contained by society's definition of normal and abnormal.,Anurag Basu,"Ranbir Kapoor, Priyanka Chopra Jonas, Ileana D'Cruz, Saurabh Shukla",hindi
126,tt1266583,Mumbai Meri Jaan,2008,Drama,"A moving portrayal of the 2006 train bombings in Mumbai, this Indian drama follows the interconnected stories of several strangers.",Nishikant Kamat,"Paresh Rawal, Kay Kay Menon, Irrfan Khan, Madhavan",hindi
127,tt7212754,Ludo,2020,"Dark Comedy, Action, Comedy, Crime","From a resurfaced sex tape to a rogue suitcase of money, four wildly different stories overlap at the whims of fate, chance and one eccentric criminal.",Anurag Basu,"Pankaj Tripathi, Abhishek Bachchan, Rajkummar Rao, Fatima Sana Shaikh, Rohit Saraf, Aditya Roy Kapoor, Sanya Malhotra, Anurag Basu",hindi
128,tt3390572,Haider,2014,"Action, Crime, Drama","A young man returns to Kashmir after his father's disappearance to confront his uncle, whom he suspects of playing a role in his father's fate.",Vishal Bhardwaj,"Shahid Kapoor, Tabu, Shraddha Kapoor, Kay Kay Menon",hindi
129,tt13131232,Mission Majnu,2023,"Action, Drama, History","In the 1970s, an undercover Indian spy takes on a deadly mission to expose a covert nuclear weapons program in the heart of Pakistan.",Shantanu Bagchi,"Sidharth Malhotra, Rashmika Mandanna, Parmeet Sethi, Zakir Hussain",hindi
130,tt1787988,Talaash,2012,"Crime, Drama, Mystery","Inspector Surjan Shekhawat, who is dealing with a depressing past, has to investigate a high profile murder case, deal with his crumbling marriage and use the help and solace of a prostitute by the name of Rosie.","Reema Kagti, Priyamvada Narayanan","Aamir Khan, Kareena Kapoor, Rani Mukerji, Nawazuddin Siddiqui",hindi
131,tt4559006,Ae Dil Hai Mushkil,2016,"Drama, Music, Musical","This story explores love - the shapes it takes, the ways it changes us and the exhilarating and often terrifying ride it takes us on. It is the journey of two characters, Alizeh and Ayan, as they navigate life, love and heartbreak.",Karan Johar,"Ranbir Kapoor, Aishwarya Rai Bachchan, Anushka Sharma, Fawad Khan",hindi
132,tt1280558,A Wednesday,2008,"Action, Crime, Drama",A retiring police officer reminisces about the most astounding day of his career. About a case that was never filed but continues to haunt him in his memories - the case of a man and a Wednesday.,Neeraj Pandey,"Anupam Kher, Naseeruddin Shah, Veerendra Saxena, Mahesh Kanual",hindi
133,tt5638474,Wajah Tum Ho,2016,"Drama, Mystery, Romance",People get entangled in a mystery when a murder is committed on live television.,Vishal Pandya,"Sharman Joshi, Sana Khan, Gurmeet Choudhary, Rajneesh Duggal",hindi
134,tt7098658,Raazi,2018,"Action, Drama, Thriller",A Kashmiri woman agrees to marry a Pakistani army officer in order to spy on Pakistan during the Indo-Pakistan War of 1971.,Meghna Gulzar,"Alia Bhatt, Vicky Kaushal, Rajit Kapoor, Shishir Sharma",hindi
135,tt0292490,Dil Chahta Hai,2001,"Comedy, Drama, Romance","Three inseparable childhood friends are just out of college. Nothing comes between them - until they each fall in love, and their wildly different approaches to relationships creates tension.",Farhan Akhtar,"Aamir Khan, Saif Ali Khan, Akshaye Khanna, Preity G Zinta",hindi
136,tt13781794,Bye2,2020,"Drama, Romance","Story of boy and girl, how relationships change over a period of life and how hard is to say Bye sometimes when you want to end the relationship.",Tanveer Hashmi,"Bhushan, Karan, Vipin Singh, Shreya Tyagi",hindi
137,tt14152140,Darlings,2022,"Comedy, Drama, Thriller",It follows the lives of two women as they find courage and love in exceptional circumstances.,Jasmeet K Reen,"Alia Bhatt, Shefali Shah, Vijay Varma, Roshan Mathew",hindi
138,tt11460992,Runway 34,2022,"Drama, Thriller","Inspired by true incidents, ""Runway 34"" revolves around Captain Vikrant Khanna played by Ajay Devgn, a flying prodigy, whose flight takes a mysterious course after take-off from an international destination.",Ajay Devgn,"Ajay Devgn, Amitabh Bachchan, Rakul Preet Singh, CarryMinati",hindi
139,tt4635372,Masaan,2015,Drama,"Along India's Ganges River, four people face prejudice, a strict moral code and a punishing caste system as they confront personal tragedies.",Neeraj Ghaywan,"Richa Chadha, Sanjay Mishra, Vicky Kaushal, Pankaj Tripathi",hindi
140,tt6452574,Sanju,2018,"Biography, Comedy, Drama","Biopic of the controversial life of actor Sanjay Dutt: his film career, jail sentence, and personal life.",Rajkumar Hirani,"Ranbir Kapoor, Paresh Rawal, Manisha Koirala, Vicky Kaushal",hindi
141,tt16077702,Govinda Naam Mera,2022,"Comedy, Crime, Drama","The very charming Govinda Waghmare juggles his time and love between his wife Mrs. Waghmare and his girlfriend in this dose of chaos, confusion, and laughter.",Shashank Khaitan,"Vicky Kaushal, Kiara Advani, Bhumi Pednekar, Renuka Shahane",hindi
142,tt1839596,Rockstar,2011,"Drama, Music, Romance","Janardhan Jakhar chases his dreams of becoming a big Rock star, during which he falls in love with Heer.",Imtiaz Ali,"Ranbir Kapoor, Nargis Fakhri, Shammi Kapoor, Kumud Mishra",hindi
143,tt5690142,Mom,2017,"Crime, Drama, Thriller","After her daughter is sexually assaulted at a party, a furious mother sets out to destroy the lives of the four perpetrators who walked away free.",Ravi Udyawar,"Sridevi, Sajal Ali, Akshaye Khanna, Adnan Siddiqui",hindi
144,tt6988116,Kalank,2019,"Drama, Romance","The lives of six enigmatic characters become entangled whilst in search of love, but separated by the dichotomy between the two worlds of Husnabad, a town in North India.",Abhishek Varman,"Alia Bhatt, Kiara Advani, Sanjay Dutt, Kriti Sanon",hindi
145,tt10324144,Article 15,2019,"Crime, Drama, Mystery","In the rural heartlands of India, an upright police officer sets out on a crusade against violent caste-based crimes and discrimination.",Anubhav Sinha,"Ayushmann Khurrana, Nassar, Manoj Pahwa, Kumud Mishra",hindi
146,tt8439854,Lust Stories,2018,"Drama, Romance","Four short films by four of India's biggest directors exploring love, sex and relationships in modern India.","Zoya Akhtar, Dibakar Banerjee, Karan Johar, Anurag Kashyap","Kiara Advani, Vicky Kaushal, Bhumi Pednekar, Neil Bhoopalam",hindi
147,tt13130948,Shehzada,2023,"Action, Comedy, Drama","Bantu is hated by his father Valmiki since he was a toddler. Samara, his boss, shows him affection and love until he discovers that the Jindals are his parents. Bantu decides to seek Jindals love and protect them from threats they facing.",Rohit Dhawan,"Kartik Aaryan, Kriti Sanon, Paresh Rawal, Manisha Koirala",hindi
148,tt6527426,Zero,2018,"Comedy, Drama, Romance","The story revolves around Bauua Singh (Shah Rukh Khan), a vertically challenged man, who is full of charm and wit, with a pinch of arrogance. Born to a wealthy family and raised in an environment of affluence, he is challenged to broaden his horizon and find purpose in life.",Aanand L. Rai,"Shah Rukh Khan, Anushka Sharma, Katrina Kaif, Mohd. Zeeshan Ayyub",hindi
149,tt13028258,A Thursday,2022,"Drama, Thriller","Naina, a playschool teacher, takes 16 students hostage. Rattling the police and the leaders, her demands send shockwaves through the country.",Behzad Khambata,"Yami Gautam, Atul Kulkarni, Neha Dhupia, Dimple Kapadia",hindi
150,tt0405508,Rang De Basanti,2006,"Comedy, Crime, Drama","The story of six young Indians who assist an English woman to film a documentary on the freedom fighters from their past, and the events that lead them to relive the long-forgotten saga of freedom.",Rakeysh Omprakash Mehra,"Aamir Khan, Soha Ali Khan, Siddharth, Sharman Joshi",hindi
151,tt9263550,Rocketry: The Nambi Effect,2022,"Biography, Drama","Based on the life of Indian Space Research Organization scientist Nambi Narayanan, who was framed for being a spy and arrested in 1994. Though free, he continues to fight for justice against the officials who falsely implicated him.",Madhavan,"Madhavan, Simran, Rajit Kapoor, Ravi Raghavendra",hindi
